Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Bahamas, The",BHS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.686873073,1.953127697,-3.628169731,0.110097653,-0.727095258,0.44468967,2.082158712,1.987817901,0.217093259,-17.07866579
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.613384158,3.08668686,-2.678979525,1.054316467,0.230478124,1.444036489,3.115613515,3.025999168,1.217873857,-16.27773826
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,10070450000,10720500000,10568400000,11111600000,11710800000,11928500000,12490700000,13022100000,13578800000,11250000000
"Bahamas, The",BHS,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,1.30075352,1.105707898,0.980106184,0.93876022,0.959964409,0.990005733,1.007285341,1.012800167,0.99365949,0.961253495
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,359583,363581,367162,370625,374200,377923,381749,385635,389486,393248
"Bahamas, The",BHS,"Population, male",SP.POP.TOTL.MA.IN,174271,176254,178056,179810,181608,183477,185384,187322,189230,191093
"Bahamas, The",BHS,"Population, female",SP.POP.TOTL.FE.IN,185312,187327,189106,190815,192592,194446,196365,198313,200256,202155
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.847,1.828,1.81,1.794,1.782,1.771,1.762,1.752,1.743,..
"Bahamas, The",BHS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.2,14.9,14.6,14.3,14,13.6,13.3,12.9,12.6,..
Bahrain,BHR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,22514.20272,23654.36959,24744.29696,24989.43753,22634.08565,22608.45256,23742.93734,23991.04139,23443.43483,..
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.991765171,1.989467972,4.207418678,2.70680579,-0.187595037,-0.359639348,-0.475473382,-3.163570441,-2.467555933,-9.158970861
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.983515012,3.72810843,5.41683981,4.350390853,2.485378558,3.558128119,4.290949778,1.720972887,1.98971355,-5.814683428
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,28776595745,30749308511,32539468085,33387712766,31050638298,32234973404,35473776596,37652500000,38474521277,..
Bahrain,BHR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,54.04759979,56.53815842,64.92823029,..,68.73667908
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,2.960815592,1.690358099,1.153907053,1.587599572,2.642766637,3.856576946,4.678047471,4.921024296,4.468687834,3.615324808
Bahrain,BHR,"Population, total",SP.POP.TOTL,1278153,1299942,1315029,1336073,1371853,1425793,1494077,1569440,1641164,1701583
Bahrain,BHR,"Population, male",SP.POP.TOTL.MA.IN,796037,806030,811369,822540,846756,886938,939850,998976,1054797,1100474
Bahrain,BHR,"Population, female",SP.POP.TOTL.FE.IN,482116,493912,503660,513533,525097,538855,554227,570464,586367,601109
Bahrain,BHR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.139,2.118,2.098,2.078,2.056,2.033,2.01,1.987,1.964,..
Bahrain,BHR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.2,8,7.8,7.7,7.6,7.4,7.3,7.1,6.9,..
Bangladesh,BGD,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,8.6,..,..,..,..
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,861.7621622,883.1171296,981.8608514,1118.873808,1248.45331,1401.564635,1563.767819,1698.132081,1855.69151,1968.792225
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.253547153,5.29926033,4.79519609,4.85575647,5.366866159,5.946678284,6.136478312,6.733288194,7.04528955,1.354056411
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.464379123,6.521458781,6.013605658,6.061059359,6.552639879,7.113478213,7.284174423,7.86374303,8.152684947,2.375521656
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1.28638E+11,1.33356E+11,1.4999E+11,1.72885E+11,1.95079E+11,2.21415E+11,2.49711E+11,2.74039E+11,3.02563E+11,3.24239E+11
Bangladesh,BGD,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,24.18281937,24.67884064,22.18535042,23.21816063,28.56217957,28.96916962,29.79417038,30.54476929,31.33009911,36.77043915
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,1.143828671,1.154006105,1.155950914,1.142930216,1.119091033,1.095288404,1.075535249,1.0535703,1.029196649,1.002774181
Bangladesh,BGD,"Population, total",SP.POP.TOTL,149273134,151005733,152761413,154517385,156256287,157977151,159685421,161376713,163046173,164689383
Bangladesh,BGD,"Population, male",SP.POP.TOTL.MA.IN,75809694,76643893,77504601,78368220,79217157,80048910,80869068,81677117,82473791,83259108
Bangladesh,BGD,"Population, female",SP.POP.TOTL.FE.IN,73463440,74361840,75256812,76149165,77039130,77928241,78816353,79699596,80572382,81430275
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,24.3,..,..,..,..
Bangladesh,BGD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.273,2.228,2.188,2.152,2.12,2.09,2.062,2.036,2.011,..
Bangladesh,BGD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.1,43.8,41.6,39.5,37.5,35.7,33.9,32.3,30.8,..
Barbados,BRB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,16458.35321,16249.67395,16451.27931,16489.07224,16524.8995,16900.04829,17391.66891,17745.25537,18148.49785,15191.16404
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.973739962,-0.70508296,-1.613257346,-0.310745172,2.268455267,2.309812032,0.323816531,-0.722886472,-0.22875084,-17.70571564
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.673289183,-0.455606178,-1.406563965,-0.124547101,2.448701961,2.478698683,0.475110679,-0.580333154,-0.096135553,-17.6053641
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,4657500000,4610000000,4677000000,4696500000,4715000000,4830000000,4978000000,5086500000,5209000000,4365500000
Barbados,BRB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.302945811,0.25093319,0.209862188,0.186604262,0.176093438,0.164937661,0.150692216,0.143488326,0.132831082,0.121868008
Barbados,BRB,"Population, total",SP.POP.TOTL,282987,283698,284294,284825,285327,285798,286229,286640,287021,287371
Barbados,BRB,"Population, male",SP.POP.TOTL.MA.IN,135877,136340,136769,137169,137548,137902,138223,138525,138813,139084
Barbados,BRB,"Population, female",SP.POP.TOTL.FE.IN,147110,147358,147525,147656,147779,147896,148006,148115,148208,148287
Barbados,BRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.665,1.645,1.63,1.62,1.614,1.613,1.615,1.619,1.623,..
Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.9,14.7,14.5,14.3,14,13.7,13.4,13,12.7,..
Belarus,BLR,Income share held by lowest 20%,SI.DST.FRST.20,9.1,9.5,9.5,9.3,9.7,9.9,9.9,10.1,10,..
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,6519.230195,6940.159254,7978.872615,8318.51269,5949.106307,5022.626643,5761.74712,6330.075246,6839.103833,6411.227813
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.572385837,1.780361776,0.987444297,1.63497133,-3.982648864,-2.648709831,2.567482608,3.309792107,2.106839747,-0.699793741
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.37870745,1.687135536,1.003470841,1.726384854,-3.829570558,-2.526446436,2.5321835,3.149197594,1.4,-0.9
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,61757788945,65685102555,75527984234,78813839984,56454734397,47722657821,54726595249,60031262269,64409647194,60258239056
Belarus,BLR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,94.73780823,..
Belarus,BLR,Population growth (annual %),SP.POP.GROW,-0.183624023,-0.091637482,0.015868579,0.089902558,0.159300802,0.12551111,-0.034421419,-0.155570407,-0.694662243,-0.201820684
Belarus,BLR,"Population, total",SP.POP.TOTL,9473172,9464495,9465997,9474511,9489616,9501534,9498264,9483499,9417849,9398861
Belarus,BLR,"Population, male",SP.POP.TOTL.MA.IN,4403575,4400129,4402160,4407587,4415767,4421963,4420722,4413995,4383826,4375874
Belarus,BLR,"Population, female",SP.POP.TOTL.FE.IN,5069597,5064366,5063837,5066924,5073849,5079571,5077542,5069504,5034023,5022987
Belarus,BLR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,7.3,6.3,5.5,4.8,5.1,5.7,5.9,5.6,5,4.8
Belarus,BLR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.515,1.62,1.668,1.696,1.724,1.733,1.541,1.448,1.382,..
Belarus,BLR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1,4.8,4.5,4.3,4,3.8,3.6,3.4,3.2,..
Belgium,BEL,Income share held by lowest 20%,SI.DST.FRST.20,8.6,8.7,8.6,8.6,8.6,8.6,8.7,8.9,..,..
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,47348.52502,44673.11588,46744.66254,47700.54036,40991.80814,41984.10303,44089.31009,47554.74631,46414.43523,44594.37811
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.38003457,0.116402578,-0.013148386,1.128595725,1.451893368,0.755268919,1.230825593,1.325649934,1.236071352,-6.827420043
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.694513899,0.739217283,0.459242193,1.578533143,2.041459009,1.266686409,1.621547198,1.787920078,1.784694379,-6.283929951
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,5.22646E+11,4.96181E+11,5.21643E+11,5.34678E+11,4.6215E+11,4.7574E+11,5.01523E+11,5.43411E+11,5.33255E+11,5.15332E+11
Belgium,BEL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,62.75992966,63.21110153,64.27868652,64.01888275,66.21057892,67.0826416,69.15045166,..,71.44625854,..
Belgium,BEL,Population growth (annual %),SP.POP.GROW,1.301002902,0.620163579,0.471340144,0.443929288,0.579446242,0.506300002,0.385228018,0.455184695,0.540461327,0.581620792
Belgium,BEL,"Population, total",SP.POP.TOTL,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11555997
Belgium,BEL,"Population, male",SP.POP.TOTL.MA.IN,5420651,5453743,5479418,5505521,5541882,5577477,5609017,5645728,5686560,5727672
Belgium,BEL,"Population, female",SP.POP.TOTL.FE.IN,5617613,5653189,5679989,5703536,5732314,5753945,5766141,5781326,5802420,5828325
Belgium,BEL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,14.8,..,..
Belgium,BEL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.81,1.8,1.76,1.74,1.7,1.68,1.65,1.62,1.57,..
Belgium,BEL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.4,4.3,4.2,4.1,3.9,3.8,3.7,3.5,3.4,..
Belize,BLZ,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,4423.496842,4505.600593,4568.641228,4718.436581,4770.232656,4856.973249,4945.857699,5001.422157,5078.809944,4435.621154
Belize,BLZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.477501916,0.06353977,-0.957357168,1.782185664,0.483912206,-2.059868356,-0.185526076,0.948560554,-0.137002394,-15.61012054
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.920864829,2.416382544,1.300691197,4.037129186,2.63368999,-0.032010557,1.812936351,2.908565072,1.76082496,-14.03842116
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1460797903,1522897506,1579411253,1667335061,1721700991,1789304088,1858529677,1915899787,1982518541,1763696119
Belize,BLZ,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,43.28562927
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2.381294716,2.324130368,2.254274143,2.19127515,2.116860418,2.049363877,1.982397008,1.922979057,1.882598378,1.845295592
Belize,BLZ,"Population, total",SP.POP.TOTL,330236,338001,345707,353366,360926,368399,375775,383071,390351,397621
Belize,BLZ,"Population, male",SP.POP.TOTL.MA.IN,165115,168917,172699,176447,180135,183752,187296,190798,194281,197761
Belize,BLZ,"Population, female",SP.POP.TOTL.FE.IN,165121,169084,173008,176919,180791,184647,188479,192273,196070,199860
Belize,BLZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.638,2.588,2.539,2.489,2.439,2.391,2.346,2.307,2.274,..
Belize,BLZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.3,17.7,16.9,16.1,15.3,14.5,13.7,13,12.3,..
Benin,BEN,Income share held by lowest 20%,SI.DST.FRST.20,6.1,..,..,..,3.2,..,..,..,..,..
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1130.27319,1145.140019,1251.209707,1291.410107,1076.796702,1087.287304,1136.59397,1240.830962,1219.515479,1291.040962
Benin,BEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.116989314,1.919536798,4.24138004,3.439491778,-1.004234539,0.525130743,2.805281504,3.818783343,4.003089135,1.090098527
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.963752919,4.811223316,7.191433721,6.357679098,1.77815106,3.339673426,5.671555469,6.697259461,6.865687336,3.8487924
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,10693321370,11141358106,12517845128,13284527850,11388160997,11821065852,12701655846,14250987026,14391686309,15651545209
Benin,BEN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.803761755,2.797721181,2.790716434,2.78209237,2.771837886,2.761360928,2.749902222,2.734856203,2.71521855,2.692373813
Benin,BEN,"Population, total",SP.POP.TOTL,9460829,9729254,10004594,10286839,10575962,10872072,11175192,11485035,11801151,12123198
Benin,BEN,"Population, male",SP.POP.TOTL.MA.IN,4701607,4838355,4978896,5122907,5270132,5420569,5574297,5731239,5891256,6054248
Benin,BEN,"Population, female",SP.POP.TOTL.FE.IN,4759222,4890899,5025698,5163932,5305830,5451503,5600895,5753796,5909895,6068950
Benin,BEN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,36.2,..,..,..,40.1,..,..,..,38.5,..
Benin,BEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.305,5.246,5.183,5.116,5.047,4.977,4.906,4.836,4.767,..
Benin,BEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,108.6,106.3,104,101.8,99.6,97.4,95.1,92.8,90.3,..
Bermuda,BMU,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,97774.16207,98431.86518,99471.6389,98467.68399,102005.6256,106885.8785,111820.5815,113023.1856,117098.4463,..
Bermuda,BMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.907850829,-5.647262748,-0.591137895,-3.903606108,0.622598427,0.3938692,4.716102205,-0.504455912,0.469320878,..
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.742744317,-5.305299107,-0.279708545,-3.701067594,0.7755297,-0.657206304,3.611419837,-0.4328013,0.459889943,..
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,6312691000,6378188000,6465756000,6413988000,6654541000,6899911000,7142316000,7224329000,7484113000,..
Bermuda,BMU,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,87.45343781,..,..,..,..
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,-0.863616496,0.361775877,0.312791571,0.210544188,0.151869636,-1.05247098,-1.060534596,0.07199199,-0.009387321,-0.015647493
Bermuda,BMU,"Population, total",SP.POP.TOTL,64564,64798,65001,65138,65237,64554,63873,63919,63913,63903
Bermuda,BMU,"Population, male",SP.POP.TOTL.MA.IN,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Population, female",SP.POP.TOTL.FE.IN,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.59,1.59,1.63,1.63,1.62,1.61,1.6,1.6,1.59,..
Bermuda,BMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Income share held by lowest 20%,SI.DST.FRST.20,..,6.7,..,..,..,..,6.7,..,..,..
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2563.261224,2538.949519,2472.724753,2652.225654,2752.630172,2930.574923,3286.596744,3243.477437,3316.167022,3122.376062
Bhutan,BTN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.768527697,3.877054941,0.875815244,4.479321287,5.348258203,6.83236706,3.408611367,1.848487752,4.262402747,-7.801265541
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.982617041,5.118400858,2.119972633,5.77649568,6.642232105,8.127033538,4.651834675,3.055129837,5.46452256,-6.772101611
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1777101317,1781281282,1756215665,1907090813,2003598213,2158972129,2450364928,2446866405,2530547158,2409262838
Bhutan,BTN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,5.505740166,..,..,..,..,17.31549072,..,..,..
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,1.130706223,1.187930628,1.22581161,1.233916731,1.220800019,1.20458294,1.195073959,1.17777914,1.146379252,1.110061141
Bhutan,BTN,"Population, total",SP.POP.TOTL,693297,701582,710235,719053,727885,736706,745563,754396,763094,771612
Bhutan,BTN,"Population, male",SP.POP.TOTL.MA.IN,364318,368926,373822,378889,384018,389210,394499,399810,405032,410087
Bhutan,BTN,"Population, female",SP.POP.TOTL.FE.IN,328979,332656,336413,340164,343867,347496,351064,354586,358062,361525
Bhutan,BTN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,12,..,..,..,..,8.2,..,..,..
Bhutan,BTN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.224,2.159,2.107,2.067,2.037,2.014,1.994,1.975,1.954,..
Bhutan,BTN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.9,37.9,36.1,34.6,33.1,31.8,30.6,29.6,28.5,..
Bolivia,BOL,Income share held by lowest 20%,SI.DST.FRST.20,3.8,3.4,3.6,3.8,3.9,3.7,3.9,4.5,5.1,..
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2346.337844,2609.880562,2908.200371,3081.878824,3035.971655,3076.656439,3351.124344,3548.59078,3552.068144,3143.045494
Bolivia,BOL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.511074097,3.453658224,5.127593307,3.843749695,3.282698885,2.731976373,2.696155263,2.752163602,0.796515958,-9.086162227
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.204092443,5.122275581,6.796011428,5.460569506,4.85718718,4.263920864,4.195206334,4.223623653,2.21670564,-7.82328995
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,23963033429,27084497482,30659338886,32996188017,33000198249,33941126194,37508642171,40287647931,40895322851,36688861203
Bolivia,BOL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,43.14083099,..,..,51.26095963,..,..,..,79.79904938,..
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,1.622359801,1.600043615,1.574579287,1.544977169,1.512942433,1.480195967,1.449144413,1.421890804,1.399133355,1.379527583
Bolivia,BOL,"Population, total",SP.POP.TOTL,10212951,10377677,10542375,10706517,10869732,11031822,11192853,11353140,11513102,11673029
Bolivia,BOL,"Population, male",SP.POP.TOTL.MA.IN,5137926,5219814,5301540,5382819,5463444,5543317,5622487,5701161,5779611,5858019
